0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.7199241518974304,0.6753283739089966,-6.2533240452467e-07,0.6711910963058472,0.5670262575149536,0.0099091343581676,0.6129862666130066,0.4179168939590454,-0.0018477275734767,0.5467656850814819,0.3386237919330597,-0.0201105196028947,0.485994279384613,0.2887886166572571,-0.0393892154097557,0.7131070494651794,0.3040051460266113,-0.0149087272584438,0.6382014751434326,0.1780837774276733,-0.0407693460583686,0.6002629995346069,0.1065628975629806,-0.0528925620019435,0.5770961046218872,0.045620173215866,-0.0635016411542892,0.7159968614578247,0.3304854929447174,-0.0394923165440559,0.5527575016021729,0.3233125209808349,-0.0738587751984596,0.5508010387420654,0.4013145565986633,-0.0725377947092056,0.5877602100372314,0.4263963401317596,-0.0700573846697807,0.6950154900550842,0.3851118087768554,-0.0641287416219711,0.5386683344841003,0.3836474418640136,-0.0942495688796043,0.5459527969360352,0.4602939486503601,-0.0741796419024467,0.5844017267227173,0.4775567948818207,-0.0602654740214347,0.6616320013999939,0.4492863714694977,-0.0887596011161804,0.5367030501365662,0.4445922374725342,-0.1156286373734474,0.5401027202606201,0.5057975053787231,-0.1049047335982322,0.5725837349891663,0.5320654511451721,-0.0935869365930557,are_you
0.7154183983802795,0.8709179759025574,4.4865263504334514e-08,0.6408894062042236,0.7701320052146912,-0.0092285759747028,0.5487945079803467,0.7092336416244507,-0.0369238331913948,0.4699589312076568,0.7023402452468872,-0.062689334154129,0.4095892906188965,0.7142499685287476,-0.0957955121994018,0.5659468173980713,0.6417078375816345,-0.0935380384325981,0.5205504894256592,0.5627469420433044,-0.1395217031240463,0.4935794472694397,0.5050363540649414,-0.1687008589506149,0.4692839682102203,0.4508551359176636,-0.1882432252168655,0.6019423007965088,0.6973294019699097,-0.1077561229467392,0.4723373055458069,0.7448519468307495,-0.149473950266838,0.3882745504379272,0.7896764874458313,-0.1619935482740402,0.3333256840705871,0.8238527774810791,-0.1733259260654449,0.6167331337928772,0.7877792716026306,-0.1182903796434402,0.4771838188171386,0.8455425500869751,-0.1532331705093383,0.4259675145149231,0.861236572265625,-0.1462893933057785,0.4082598388195038,0.8666964769363403,-0.1403690576553344,0.6144943237304688,0.8871384859085083,-0.1274019628763198,0.4918177127838135,0.9319945573806764,-0.1548696756362915,0.4653594493865967,0.9354384541511536,-0.1467984020709991,0.4669706225395202,0.9202353954315186,-0.1370160430669784,are_you
0.7201231718063354,0.900711715221405,3.920239635135658e-07,0.6529611349105835,0.8022989630699158,-0.0079660257324576,0.5552942156791687,0.7425532341003418,-0.0311542227864265,0.4699593782424927,0.7341067790985107,-0.0522590763866901,0.4051041901111603,0.7419573068618774,-0.0780878514051437,0.5750030875205994,0.6688647270202637,-0.0742304995656013,0.5315436720848083,0.5910102128982544,-0.1148582175374031,0.5017544627189636,0.5282355546951294,-0.1386943608522415,0.4784238338470459,0.4700787961483001,-0.152760311961174,0.5950219035148621,0.7145240902900696,-0.0860451459884643,0.4718625247478485,0.7355743646621704,-0.1217157393693924,0.397172212600708,0.7549329996109009,-0.132603034377098,0.3514262437820434,0.7704653143882751,-0.1407932341098785,0.6009976863861084,0.7941808104515076,-0.094826340675354,0.461751788854599,0.8530206680297852,-0.1262085884809494,0.4244521558284759,0.8700152039527893,-0.1184146627783775,0.4208228886127472,0.8742073178291321,-0.1094287782907486,0.596850574016571,0.8862133622169495,-0.1022597402334213,0.483687549829483,0.9298361539840698,-0.1237106099724769,0.4702355861663818,0.9356614947319032,-0.1144455969333648,0.480425089597702,0.9188352823257446,-0.1036845967173576,are_you
0.7238633036613464,0.8468461632728577,5.906623528062482e-07,0.6617198586463928,0.743534505367279,-0.0105960574001073,0.5746880769729614,0.6894155144691467,-0.0472854375839233,0.4997558891773224,0.6993219256401062,-0.0813456997275352,0.4456925690174103,0.7119527459144592,-0.1209212318062782,0.5892220139503479,0.5995270609855652,-0.0999425053596496,0.5580689907073975,0.530320405960083,-0.1587047129869461,0.5354691743850708,0.4526434242725372,-0.1994569450616836,0.5186130404472351,0.3827711343765259,-0.2259218543767929,0.6177223920822144,0.6503924131393433,-0.116275742650032,0.4836618602275848,0.6896665692329407,-0.1646746397018432,0.4157159924507141,0.7182085514068604,-0.1781210452318191,0.3798731565475464,0.7328687310218811,-0.1893928200006485,0.6269835233688354,0.741165816783905,-0.1288518458604812,0.4679154455661773,0.8126779198646545,-0.1640942245721817,0.4632510542869568,0.8289631009101868,-0.1398705542087555,0.4950630664825439,0.8269440531730652,-0.1201842799782753,0.6229641437530518,0.8407580852508545,-0.1414434611797332,0.4892340004444122,0.8783954381942749,-0.1676739007234573,0.4931718409061432,0.8799871802330017,-0.1476129442453384,0.5265551209449768,0.8602203130722046,-0.1280253827571869,are_you
0.7053155899047852,0.8017553687095642,8.40644531763246e-07,0.6228958368301392,0.6756110787391663,-0.0235474798828363,0.516289472579956,0.6195737719535828,-0.0701117143034935,0.4350872337818146,0.6607833504676819,-0.1120948120951652,0.4033478498458862,0.711070716381073,-0.1594622582197189,0.5899137258529663,0.5766456723213196,-0.1313097476959228,0.5599292516708374,0.5188329219818115,-0.1969295442104339,0.5395431518554688,0.4406040906906128,-0.2417877614498138,0.5281071662902832,0.3680113852024078,-0.2739363610744476,0.6268624663352966,0.6433451771736145,-0.1412011086940765,0.4820657968521118,0.6915380954742432,-0.2038904726505279,0.4279405176639557,0.6857833862304688,-0.2241745740175247,0.4114307165145874,0.6755781173706055,-0.2420461028814315,0.6341732144355774,0.7385689616203308,-0.1461958438158035,0.4572655856609344,0.7892371416091919,-0.1814297884702682,0.4827183485031128,0.772802472114563,-0.1502694338560104,0.5428788065910339,0.7498723864555359,-0.1271794289350509,0.6247236132621765,0.8276734948158264,-0.1530855894088745,0.478170096874237,0.8452152013778687,-0.175909087061882,0.494849681854248,0.8236232995986938,-0.1559967249631881,0.5450770854949951,0.7976891994476318,-0.1389641165733337,are_you
0.6932142376899719,0.783018171787262,8.585736850363901e-07,0.6157018542289734,0.6603221297264099,-0.0228972937911748,0.5179072618484497,0.614318311214447,-0.0672640427947044,0.4394242763519287,0.6605494022369385,-0.1070108860731124,0.4043982326984405,0.7109737396240234,-0.1525495201349258,0.5934168100357056,0.5673099756240845,-0.1251987814903259,0.5604788661003113,0.5135794878005981,-0.1898986101150512,0.5406011939048767,0.4301636517047882,-0.2362526059150695,0.5316112637519836,0.3581304550170898,-0.2686530351638794,0.6269727945327759,0.6449460983276367,-0.1369397789239883,0.4641516804695129,0.6886593699455261,-0.192440465092659,0.4264748692512512,0.6712707877159119,-0.2071202248334884,0.4260692298412323,0.6491349339485168,-0.2213235795497894,0.6358200907707214,0.7441956996917725,-0.1451842039823532,0.4535929262638092,0.781197726726532,-0.1820635646581649,0.4746035039424896,0.7569656372070312,-0.1545386165380478,0.5340842604637146,0.7355533242225647,-0.1331066191196441,0.6281319260597229,0.8373675346374512,-0.1550663709640503,0.4833818078041076,0.8406274914741516,-0.1834922581911087,0.4928673505783081,0.8130612373352051,-0.1673278510570526,0.5384633541107178,0.7875310182571411,-0.1522181928157806,are_you
0.6852353811264038,0.7805672883987427,5.569730774368509e-07,0.6175051927566528,0.6635624170303345,-0.0258131735026836,0.5181698799133301,0.6183390617370605,-0.0695423632860183,0.436292290687561,0.6448694467544556,-0.1069950088858604,0.3926283717155456,0.6804569959640503,-0.1517854332923889,0.5936681628227234,0.5690501928329468,-0.1246477663516998,0.5649716258049011,0.5100229382514954,-0.1841843575239181,0.5391402244567871,0.4366120100021362,-0.2240621447563171,0.5222012996673584,0.3741169273853302,-0.2503615617752075,0.6192840933799744,0.6471472978591919,-0.1337402760982513,0.4624704420566559,0.6974663138389587,-0.1920401006937027,0.3997263312339782,0.736463725566864,-0.2083189189434051,0.3840338885784149,0.7667180895805359,-0.218225210905075,0.6257733702659607,0.7417837381362915,-0.1389365941286087,0.4535946846008301,0.7872631549835205,-0.1832078397274017,0.4429813921451568,0.7779945731163025,-0.1682478189468383,0.4807609319686889,0.7665480971336365,-0.1514721363782882,0.6177127361297607,0.831666111946106,-0.1439747363328933,0.4739044904708862,0.8495587110519409,-0.1761951595544815,0.4627420306205749,0.8247942328453064,-0.1657718569040298,0.4962159991264343,0.7903464436531067,-0.1522605270147323,are_you
0.6863975524902344,0.7840784788131714,6.665679279649339e-07,0.6171596646308899,0.6885268688201904,-0.0256655234843492,0.5231174826622009,0.645456075668335,-0.0743749290704727,0.4518675208091736,0.6811140775680542,-0.1186605915427208,0.412717342376709,0.7305907607078552,-0.1716993600130081,0.582323431968689,0.5842722654342651,-0.1372662931680679,0.5490360260009766,0.5344464182853699,-0.1985963135957718,0.5303166508674622,0.4641626477241516,-0.2374938577413559,0.5235628485679626,0.4001035392284393,-0.2642665803432464,0.6100218296051025,0.6599956750869751,-0.1522202491760254,0.45501708984375,0.7216184735298157,-0.2076747119426727,0.420355349779129,0.7488012313842773,-0.2178554832935333,0.4251823425292969,0.7617831826210022,-0.2273107022047042,0.6198310852050781,0.7578887939453125,-0.1639705151319503,0.4510838985443115,0.8241299390792847,-0.2086319476366043,0.465482234954834,0.8181864619255066,-0.1917588859796524,0.5160858035087585,0.8014145493507385,-0.1780044585466385,0.6168016195297241,0.8519209027290344,-0.1763013005256652,0.4786799550056457,0.8838820457458496,-0.2122620344161987,0.4915414452552795,0.8709787726402283,-0.2024974822998047,0.5391936302185059,0.8452907204627991,-0.1922083646059036,are_you
0.6842543482780457,0.7965254783630371,5.039627808400837e-07,0.6315467953681946,0.7000306248664856,-0.0191699471324682,0.5458853244781494,0.6572787761688232,-0.0594748966395854,0.4692853093147278,0.683806836605072,-0.0945717170834541,0.4183917641639709,0.7199269533157349,-0.1374198347330093,0.5906127095222473,0.6003962159156799,-0.1240335553884506,0.5584052205085754,0.5426911115646362,-0.1802955716848373,0.5335420370101929,0.4756995439529419,-0.2185983657836914,0.5164973139762878,0.4202651679515838,-0.2443161606788635,0.6135841608047485,0.67136549949646,-0.1370138078927993,0.4626954197883606,0.7169640064239502,-0.1820822656154632,0.4149456024169922,0.7406316995620728,-0.191942036151886,0.4026786983013153,0.7573671340942383,-0.2025800347328186,0.6222801804542542,0.7606841921806335,-0.1458816826343536,0.463668942451477,0.8115360736846924,-0.1803475618362426,0.470143973827362,0.8043354749679565,-0.1611706912517547,0.5114876627922058,0.7914388179779053,-0.1468813270330429,0.618414044380188,0.845891535282135,-0.1546822041273117,0.484815388917923,0.875066339969635,-0.1839440762996673,0.4903369843959808,0.8630577325820923,-0.1709795892238617,0.5293381810188293,0.8408469557762146,-0.158404141664505,are_you
0.6877102851867676,0.8168822526931763,5.711349899684137e-07,0.6311943531036377,0.7113154530525208,-0.0213447958230972,0.5401820540428162,0.6706897020339966,-0.0611719377338886,0.462588757276535,0.6929855942726135,-0.0945432484149932,0.4137980937957763,0.7236378788948059,-0.1355988830327987,0.5912542343139648,0.6254169344902039,-0.1255772858858108,0.5587162971496582,0.5679667592048645,-0.1767178177833557,0.5322741866111755,0.5049843192100525,-0.2104405015707016,0.5110948085784912,0.4504696726799011,-0.2334792762994766,0.6110466718673706,0.697647750377655,-0.1339758187532425,0.4731834530830383,0.7372128367424011,-0.1770022213459015,0.4093106687068939,0.7499328255653381,-0.1885008960962295,0.3814455866813659,0.7589813470840454,-0.2007146775722503,0.6137423515319824,0.7893445491790771,-0.1372827589511871,0.4571913778781891,0.8339613676071167,-0.1684514731168747,0.4481294155120849,0.815085768699646,-0.1517173945903778,0.4791551232337951,0.797735869884491,-0.1394940316677093,0.603625476360321,0.8776141405105591,-0.1402399092912674,0.4729371964931488,0.8969410061836243,-0.1643213629722595,0.4642151892185211,0.8710106015205383,-0.1523140668869018,0.4912417531013489,0.8358595371246338,-0.1412697881460189,are_you
